148,324
357,703
151,501
411,766
304,404
268,746
105,453
644,682
483,525
688,777
304,734
158,488
199,260
148,476
190,530
265,486
167,507
526,774
103,339
730,808
350,601
540,569
195,332
178,428
488,781
158,320
509,564
405,745
101,564
193,358
600,674
488,711
547,560
293,328
185,343
130,186
248,402
444,606
113,213
170,404
216,234
549,744
324,704
254,315
280,572
279,310
562,613
178,423
237,615
312,684
210,289
197,234
490,683
147,496
129,752
332,780
210,538
264,414
712,765
240,376
433,711
235,703
436,596
491,739
257,431
191,628
621,692
238,561
352,405
557,632
543,549
195,715
505,761
455,799
204,592
242,338
559,741
157,613
380,594
566,633
313,517
260,593
118,805
250,357
485,783
163,358
128,772
403,756
265,763
106,683
323,502
288,761
366,775
423,787
373,612
213,774
280,808
387,524
192,602
271,284
314,388
595,621
423,625
153,463
127,491
383,392
592,805
575,782
248,720
545,804
397,604
489,523
270,282
805,821
628,819
351,405
192,546
101,552
123,641
195,780
378,635
417,633
590,676
224,658
810,812
409,410
227,232
635,688
172,671
319,728
359,426
297,333
123,440
213,609
460,497
109,459
401,402
423,506
444,823
147,630
331,501
191,394
286,699
460,806
230,771
232,446
104,499
197,405
310,586
152,159
524,770
238,359
343,653
324,372
457,685
342,805
142,390
116,168
652,810
406,780
522,614
233,458
512,646
623,626
220,269
276,580
151,231
105,558
470,502
143,404
695,715
184,528
606,679
148,718
759,766
190,303
338,771
360,523
420,442
278,637
597,742
104,742
671,675
347,449
438,770
192,526
600,666
178,625
157,277
362,431
108,805
308,476
554,801
350,766
334,521
524,713
706,740
462,744
693,697
535,540
424,779
558,792
136,617
484,524
160,458
400,473
255,323
275,641
337,659
379,565
177,359
163,385
113,609
151,590
387,713
155,254
236,584
110,310
185,221
224,475
315,443
616,752
174,631
197,393
328,578
326,744
116,737
303,637
287,727
414,528
342,552
152,735
604,765
386,628
600,791
165,200
439,787
316,401
153,446
450,766
345,678
270,344
311,547
226,556
393,760
238,266
437,789
305,735
362,558
294,529
379,762
143,162
594,622
471,742
647,675
310,723
131,658
542,752
137,191
110,203
112,166
329,528
187,325
137,454
249,329
618,649
395,455
173,251
105,619
160,325
202,669
484,713
167,452
668,738
461,785
135,517
199,642
190,245
655,789
213,546
394,819
306,657
381,630
317,580
763,764
406,465
360,489
142,545
125,738
467,543
626,642
184,379
148,308
243,792
192,774
465,472
476,582
593,626
740,743
417,603
623,682
130,375
185,333
699,784
265,485
410,781
215,391
198,581
720,811
224,501
296,599
613,646
373,673
209,576
134,188
208,745
729,807
289,754
252,738
370,818
387,817
279,312
218,545
398,670
202,295
154,639
173,230
453,705
280,724
135,373
105,751
474,534
273,779
326,543
113,212
386,554
522,718
464,634
744,818
102,635
123,415
230,251
401,548
509,603
535,580
368,593
224,379
451,564
236,754
331,379
132,291
593,620
699,814
250,677
401,652
121,432
257,430
353,431
616,712
356,566
585,708
342,592
552,564
113,546
369,534
228,696
212,655
158,711
105,134
112,240
238,426
262,289
427,738
339,516
448,647
270,812
126,273
493,755
153,771
498,651
365,441
129,237
168,320
331,361
118,430
285,813
450,601
272,755
330,508
226,240
559,792
209,684
176,494
456,740
194,533
543,645
267,316
123,275
453,532
125,252
508,575
515,812
407,503
559,746
228,251
289,550
114,651
154,463
268,558
572,726
443,560
210,806
233,613
179,545
201,742
308,654
183,562
424,590
281,799
284,541
428,666
176,190
750,760
456,457
312,334
332,510
121,790
175,335
105,716
122,467
568,745
416,508
346,686
625,787
720,773
576,719
511,680
117,737
652,812
619,675
356,603
453,629
540,620
247,787
235,382
286,784
286,485
253,707
327,598
290,421
137,302
102,646
506,535
324,644
275,440
526,643
178,491
144,594
676,779
568,607
208,447
118,204
653,719
156,380
203,334
422,598
103,180
344,541
338,442
190,555
295,503
349,645
650,706
552,821
333,732
461,487
524,817
483,764
158,627
180,516
131,697
228,776
731,813
695,707
383,653
350,767
247,365
467,628
102,688
118,175
136,618
484,525
415,472
127,439
255,322
254,368
351,352
655,749
153,154
104,306
231,298
804,821
372,630
429,462
307,561
277,772
520,701
122,173
394,796
106,508
349,520
151,331
244,354
752,758
142,321
556,746
262,463
656,715
123,698
336,407
190,374
563,729
344,812
148,740
346,406
328,586
418,468
128,306
518,596
261,431
351,760
139,312
602,749
768,797
676,702
536,659
335,345
452,539
608,774
366,634
115,707
297,709
482,485
706,718
433,687
489,672
237,397
320,690
458,512
150,597
389,521
525,567
379,475
150,708
192,389
588,662
376,646
237,752
143,170
580,661
176,429
311,560
133,582
225,557
103,516
674,791
308,582
313,373
645,796
370,744
171,428
463,794
338,513
157,646
263,340
435,816
347,594
167,455
172,453
140,158
233,772
208,384
196,276
472,479
326,462
400,785
574,815
224,762
355,426
434,624
163,585
383,599
350,798
286,763
461,591
227,446
372,704
405,750
383,719
313,391
350,459
225,680
817,823
486,699
638,772
329,697
326,549
441,445
141,165
553,746
770,823
147,194
311,341
115,588
385,585
347,721
189,579
520,818
173,340
102,378
444,679
128,277
291,300
273,390
258,575
408,806
170,717
656,662
285,652
178,317
240,500
241,506
129,765
521,536
391,654
109,601
291,503
222,311
205,677
297,343
578,586
281,736
395,648
659,689
370,701
455,800
149,320
122,771
235,544
234,568
404,648
205,233
207,654
432,587
270,810
149,700
370,494
259,539
446,463
379,501
340,696
589,719
272,765
606,823
257,335
495,796
117,612
427,596
377,719
176,281
179,321
386,467
152,466
173,302
583,792
196,593
198,318
328,563
118,225
375,600
428,534
547,600
199,341
191,716
322,621
306,499
662,715
516,578
130,133
724,813
269,504
238,434
510,695
629,675
448,671
677,769
144,622
650,702
340,788
180,414
694,784
453,531
399,778
681,816
381,668
439,625
189,670
172,263
377,729
328,722
181,741
419,765
218,804
118,821
362,363
444,817
140,320
530,802
571,684
328,729
499,742
652,813
125,427
550,665
291,361
232,463
231,425
360,686
515,652
109,450
536,689
457,706
259,631
135,313
200,316
327,412
495,645
612,737
166,431
269,483
272,419
219,764
741,746
137,628
209,807
563,807
104,182
630,743
408,460
192,521
118,545
462,809
125,561
453,671
239,792
477,552
150,364
150,657
123,464
290,300
588,715
169,709
204,362
629,647
258,782
260,315
408,420
168,292
261,777
227,771
106,208
418,820
130,311
648,734
331,410
336,410
342,821
290,295
660,666
254,369
493,712
425,627
324,476
558,583
354,779
338,538
253,749
555,786
499,597
563,723
398,519
204,805
171,666
116,135
324,436
167,245
402,652
610,636
258,319
224,590
473,591
320,700
675,716
733,756
248,515
599,672
448,453
726,808
451,509
233,562
417,701
436,644
125,170
184,249
259,786
617,735
619,751
104,432
361,409
221,498
527,636
271,605
560,691
425,614
608,687
166,362
542,758
323,700
325,795
383,672
114,180
455,648
387,504
172,788
211,275
673,793
564,566
126,457
147,174
572,808
119,314
619,629
490,508
475,762
701,818
119,636
267,726
676,685
476,481
209,571
482,763
157,240
666,791
403,794
614,650
130,600
336,711
279,723
156,593
142,179
163,471
537,710
281,507
101,218
193,732
200,229
312,521
172,302
245,736
176,809
191,819
284,605
125,266
273,354
244,424
289,767
234,607
621,710
140,690
400,591
166,268
242,776
162,668
181,790
384,568
335,678
155,276
199,626
222,476
132,407
525,713
111,365
119,182
208,270
301,523
323,664
106,607
469,591
660,739
167,539
114,357
196,620
395,404
515,541
146,786
149,690
341,443
496,577
117,292
618,634
268,362
785,814
537,791
144,380
290,503
440,472
202,526
383,589
318,473
356,417
370,802
262,768
413,758
537,674
405,760
482,551
102,777
160,378
159,466
198,541
552,566
315,560
528,693
265,286
654,718
287,574
756,794
464,618
266,359
140,711
127,625
295,421
371,630
214,607
126,685
612,614
153,639
408,497
196,368
269,764
627,781
724,731
581,591
145,186
112,376
605,745
694,785
496,630
553,556
453,675
516,586
165,548
170,561
726,730
217,588
611,733
120,747
486,814
499,657
643,774
238,355
259,452
407,409
428,660
554,819
312,570
187,678
333,529
467,611
398,552
679,745
665,765
333,343
298,331
295,336
696,788
438,823
354,424
267,445
175,225
179,303
288,459
162,717
350,755
369,560
356,509
394,670
343,383
236,288
148,706
455,507
481,644
776,788
347,348
151,224
228,771
106,214
531,532
164,672
207,313
122,822
357,498
128,432
115,662
204,363
615,797
136,464
301,747
543,801
513,771
189,394
390,533
119,201
341,644
322,470
123,305
677,693
311,582
332,406
367,527
453,647
367,636
596,682
171,474
480,486
214,683
604,665
588,707
166,553
369,691
150,471
390,637
141,229
733,822
754,806
467,801
657,772
656,780
285,731
435,681
402,515
192,536
463,768
317,661
325,378
293,310
459,601
134,558
155,317
101,451
563,722
391,718
574,727
372,743
356,633
748,811
131,325
645,670
423,661
190,736
203,669
537,666
353,777
246,710
139,719
218,303
145,517
185,235
422,775
204,206
249,697
322,714
126,779
222,644
526,669
174,637
448,705
605,679
327,346
333,709
408,442
389,526
103,528
515,720
237,542
366,649
394,554
255,517
309,631
174,533
184,361
186,654
318,387
232,822
694,814
128,657
535,661
310,312
111,441
187,632
336,488
169,294
119,388
374,802
110,516
495,543
260,368
150,499
245,452
247,815
642,644
759,798
558,753
120,327
377,498
366,667
208,282
557,680
209,570
507,736
241,787
403,797
260,626
489,656
198,473
104,121
156,594
487,591
702,706
377,576
374,530
140,433
265,400
124,219
532,751
202,643
257,353
222,582
725,788
209,563
579,716
172,705
581,720
269,473
179,218
226,790
321,637
486,785
378,646
659,820
217,662
570,719
298,612
107,544
346,360
236,767
219,551
168,700
323,517
316,572
634,649
136,735
211,440
301,529
670,796
416,575
522,706
617,698
525,770
250,769
485,784
551,763
495,554
186,674
766,798
514,709
453,573
388,636
105,579
505,806
197,568
355,624
144,177
596,738
632,795
354,680
390,511
382,703
236,350
237,797
384,745
115,599
461,469
275,775
573,725
117,158
262,665
395,539
322,537
125,238
269,713
469,785
633,701
319,681
413,542
251,696
252,668
492,710
142,680
145,207
626,682
167,736
370,803
188,363
315,341
122,227
305,415
237,604
257,678
239,583
129,604
388,610
233,512
272,767
112,553
296,672
635,678
127,739
165,316
307,624
354,557
357,544
678,688
168,664
189,477
193,333
285,810
567,770
269,763
457,702
582,654
125,668
110,586
164,169
147,371
275,422
298,781
614,673
456,743
535,620
538,806
257,688
496,631
172,191
210,262
161,202
228,230
429,494
658,795
419,767
279,684
156,620
268,553
476,644
514,672
215,718
537,692
223,756
447,508
312,571
352,760
261,376
522,793
139,570
512,613
164,514
219,482
131,475
299,529
601,766
637,786
284,318
315,369
175,430
324,481
418,689
630,738
208,330
228,338
103,184
143,395
261,353
380,626
289,419
236,289
256,367
223,403
377,807
437,465
442,806
205,458
518,623
160,693
323,470
199,315
386,801
133,654
667,775
360,412
195,656
432,500
346,780
186,207
194,456
434,561
326,611
537,621
215,313
400,486
238,624
773,811
247,439
303,374
569,721
414,693
309,539
171,534
303,786
325,635
640,798
382,498
477,592
107,585
293,723
274,314
208,416
405,778
247,396
543,611
178,661
198,720
348,594
365,396
258,435
647,705
304,648
146,637
606,778
403,768
161,643
113,138
578,651
502,595
545,680
250,414
404,561
131,795
494,744
649,775
373,793
473,504
556,741
211,406
374,509
438,606
629,751
212,789
468,820
177,427
145,255
458,693
148,743
193,235
636,742
146,278
527,742
162,630
330,416
427,518
299,333
212,602
178,534
322,595
570,576
596,704
249,475
485,763
507,799
450,757
346,412
558,751
647,671
425,612
465,695
172,573
121,181
282,810
394,579
235,333
328,377
183,638
187,635
295,687
212,609
105,188
306,432
419,550
133,311
136,698
139,589
